id,cityName,categoryName,title,subTitle,thumbnailUrl,currency,startingPrice,published
5070,싱가포르,식사 쿠폰,푸라마 리버프론트 호텔 킨타마니 인도네시아 레스토랑,,https://res.klook.com/image/upload/activities/iola9omdlgs8ildws4aq.jpg,KRW,57500,True
5104,싱가포르,액티비티 & 체험,메리마운트 드라이 플라워 원데이 클래스,,https://res.klook.com/image/upload/activities/pm553fcgrt4z2puku7ht.jpg,KRW,47700,True
5105,싱가포르,식사 쿠폰,풀러턴 베이 호텔 싱가포르 라 브라세리,,https://res.klook.com/image/upload/activities/glyby5aagnnfzucmr3cg.jpg,KRW,79400,True
5106,싱가포르,액티비티 & 체험,비누 만들기 원데이 클래스,,https://res.klook.com/image/upload/activities/cvf4sgsrddvyb9iqpyvb.jpg,KRW,112700,True
5107,싱가포르,식사 쿠폰,싱가포르 풀러튼 베이 호텔(The Fullerton Bay Hotel Singapore)  도착 지점,,https://res.klook.com/image/upload/activities/j9c7h41d5daqte8becfv.jpg,KRW,79400,True
5114,싱가포르,액티비티 & 체험,루프탑 농장 체험 (The Sundowner),,https://res.klook.com/image/upload/activities/oh6siryjc9bhlaensn07.jpg,KRW,76900,True
5115,싱가포르,액티비티 & 체험,오차드 게이트웨이 배쓰밤 원데이 클래스,,https://res.klook.com/image/upload/activities/o36fccej0ljrqe9nszml.jpg,KRW,112700,True
5132,싱가포르,투어,싱가포르 푸드 투어 (차이나타운 호커센터),,https://res.klook.com/image/upload/activities/lsaljh8gg8growqexhgt.jpg,KRW,58300,True
5134,싱가포르,투어,차이나타운 살인게임 추리 투어 (점심 식사 & SGD25 쿠폰 선택 가능),,https://res.klook.com/image/upload/activities/bu2paked6u12a4u6flwr.jpg,KRW,54200,True
5151,싱가포르,렌터카 (API 미연동),팔라우 우빈 자전거 대여,,https://res.klook.com/image/upload/activities/bryspmcyov3tvvnbbsdz.jpg,KRW,18900,True
5161,싱가포르,식사 쿠폰,싱가포르 M 소셜 호텔 Beast & Butterflies,,https://res.klook.com/image/upload/activities/cp8hrilprvabuyyj8owt.jpg,KRW,51500,True
5162,싱가포르,이벤트 - 액티비티 & 체험,폰랩 클린 뷰티 원데이 클래스,,https://res.klook.com/image/upload/activities/n0ig1m0cn6scttl98pl6.jpg,KRW,930900,True
5168,싱가포르,이벤트 - 액티비티 & 체험,판 랩 배쓰밤 & 바디워시 만들기 원데이 클래스,,https://res.klook.com/image/upload/activities/e5r0odcahqopbgibonly.jpg,KRW,316600,True
5172,싱가포르,투어,차이나타운 & 텔록 에이어 벽화 문화 투어,,https://res.klook.com/image/upload/activities/yi2imge6kn1apt7ojvcz.jpg,KRW,59600,True
5175,싱가포르,투어,티옹 바루 건축 투어,,https://res.klook.com/image/upload/activities/xxvnngzgghsg1klhbxr5.jpg,KRW,59600,True
5180,싱가포르,투어,텔록 에이어 & 모하메드 술탄 중국 사원 헤리티지 투어,,https://res.klook.com/image/upload/activities/lqxy7tt8j2cehgbcuwwj.jpg,KRW,95300,True
5182,싱가포르,투어,시빅 디스트릭트 역사 & 건축 & 문화유산 투어,,https://res.klook.com/image/upload/activities/e80it56b4zsbhrdefldc.jpg,KRW,59700,True
5184,싱가포르,투어, 반나절 투어,,https://res.klook.com/image/upload/activities/z3jcf20bh5slbspewjpj.jpg,KRW,59600,True
5192,싱가포르,이벤트 - 액티비티 & 체험,[클룩 단독] 싱가포르 폰 스킨 제품 만들기 원데이 클래스,,https://res.klook.com/image/upload/activities/aiwhmbq37gk9va0ujles.jpg,KRW,439500,True
